"id","armA","armB","turnout","partyS","minor","norms","eu","smoke","polar"
5895,1,0,1,0,1.34459702220712,0.762941948082167,1,0,70.2528358753269
5904,1,0,1,0,0.258188085334167,-0.662581506056417,1,1,65.7901477634799
5906,0,1,1,0,1.05082225259072,0.676671744176992,1,0,61.2922693061401
5931,1,0,1,0,0.64708451302984,0.768473314654383,1,0,69.3956210063282
5943,1,0,1,0,1.19916795139685,-0.287330321134136,1,0,31.6449755845022
5950,1,0,1,0,1.59154646436133,0.888807657165267,1,1,47.8428923988011
5959,0,1,0,0,0.799869090475319,-1.5906987077004,1,0,62.7088730692549
5967,1,0,1,0,1.03077760832192,1.26125149681088,1,0,NA
5969,1,0,1,0,0.359522735879033,1.12062305978765,1,0,26.9558984123315
5970,1,0,0,0,1.34755688950328,-0.184703191819464,1,0,NA
5972,1,0,0,0,-0.0541843299681112,1.87989483845815,1,0,29.2745627055056
6014,1,0,1,0,0.56616642828344,-0.769023969260006,1,0,69.8754894519934
6018,1,0,1,0,2.74333140322238,-1.36684175494412,0,0,67.746348802522
6024,1,0,0,0,-0.515869042292612,0.86437585885353,1,0,NA
6045,1,0,1,0,1.31720725026191,-0.0475651552523894,0,0,NA
6054,1,0,1,0,2.15178794559313,0.656266844257366,1,0,37.6769137610465
6073,1,0,1,0,1.37441664892043,0.421333998588459,1,0,NA
6082,1,0,1,0,-0.0897038671066037,-1.62860448533963,0,0,33.0264773390598
6091,1,0,1,0,-1.1529567406157,-1.29786389133998,1,0,69.9865108316904
6092,0,1,1,0,-0.130875440705219,0.155568658778414,1,1,44.4033187182986
6105,1,0,1,0,1.83548230044139,0.730228980514802,1,0,67.8720787333963
6110,0,1,1,1,1.11608325834462,-0.0622285290804835,1,0,35.4668099902641
6118,1,0,1,0,2.70469671600095,2.31551515500297,1,0,79.5765269409187
6126,1,0,0,0,0.709999768236788,0.214921183975241,1,1,27.6690812601971
6128,1,0,1,0,1.44932616212866,0.297967433492558,1,0,27.7443817171516
6130,1,0,0,0,1.10882639451034,1.03063968481537,0,0,NA
6166,0,1,1,0,0.165928571859767,0.851327965850723,0,0,46.0667687714594
6173,1,0,1,1,0.364834546462931,0.719228347365542,1,0,36.2903322986862
6180,1,0,0,0,-0.854550675277818,0.0861860893592625,1,0,NA
6186,1,0,1,0,1.09746418661101,0.164519038758735,1,0,31.5763518596235
6192,0,1,0,0,0.0870417236467043,-1.24380776266231,1,0,48.2159021176723
6199,1,0,0,0,0.409458686986843,-0.455024397906932,1,0,25.3157588702179
6203,0,1,1,0,0.983750766493319,-0.407879932021013,1,0,NA
6210,1,0,1,1,0.107975672321892,2.36707992286123,0,0,NA
6237,0,1,1,0,0.54702169993729,-0.0751958872425744,1,0,71.1419340870421
6240,1,0,1,0,0.449615680838276,-0.0314355204155572,1,0,13.736902215317
6256,0,1,1,0,2.32081341776325,1.70575136895525,0,0,72.4735879313334
6257,1,0,1,0,-0.733831265083907,1.34810825071263,1,1,71.8304639832848
6259,1,0,1,1,1.61907847744563,0.378392498928097,1,1,NA
6262,1,0,1,1,-1.31795915796781,0.610074103767512,1,0,56.9596999717274
6269,0,1,1,0,0.283212993283911,1.28945171439714,1,0,28.0406107104559
6273,1,0,1,0,-0.162455565074266,1.14068017607114,1,0,14.6976207056271
6281,0,1,1,0,1.55714276475776,2.23978630183608,1,0,84.4535172220705
6285,1,0,0,0,-1.19874678090684,0.406844803149448,1,0,51.8026347920331
6286,1,0,0,0,-1.87980312882573,0.0303076351259747,0,0,22.4289986829612
6293,1,0,1,0,0.909478739308254,1.65636504441515,0,1,NA
6298,1,0,1,0,0.490147580445737,-0.801812094595685,1,0,NA
6301,1,0,1,0,1.63348991729757,0.619986803419643,1,0,NA
6305,0,1,1,0,-0.300577945090319,1.11090123662161,1,1,44.1244875784306
6314,0,1,1,0,2.57138839547844,1.64907710147416,0,1,74.0628486674011
6315,1,0,1,1,-0.420061004315729,-0.118555203480821,1,1,73.208490218736
6326,1,0,1,0,0.175186428749166,1.5710824636963,1,0,58.2322510472582
6331,1,0,1,0,2.33985493212804,-0.437960594954655,1,0,80.6864173494375
6335,1,0,0,0,1.98590095067575,1.74462822041424,1,1,NA
6340,1,0,0,0,0.865414745699275,1.23134545053155,0,0,NA
6357,1,0,1,0,-1.10234013448343,0.160474613367831,0,0,75.6500244435031
6365,0,1,1,0,1.3326576842057,2.7152223823885,1,1,75.9660726415021
6368,1,0,1,1,1.34833899781738,0.409596076543081,1,0,64.2395528436766
6371,1,0,0,0,0.766684316963512,0.122073796288273,1,0,20.1611263774231
6375,1,0,0,0,2.83642928416915,0.226573690957997,1,0,22.8023989140129
6376,1,0,1,1,1.43752396060203,-1.7449060556319,1,1,51.7892653068453
6379,1,0,1,0,-0.709691018163858,-0.0149459849914186,0,0,60.5227098152211
6380,1,0,1,0,0.722055254050089,1.06310871994336,1,0,46.7678264209129
6392,1,0,1,0,1.25046558556636,-0.611403945099965,1,1,54.2051911875639
6393,1,0,1,0,-1.06162872099211,1.19726400111936,1,0,33.7942729130437
6394,0,1,1,0,1.55107521732769,-0.463341123986765,1,0,66.1049306023994
6396,1,0,0,0,1.92612859900282,-0.347209678907667,0,0,53.5134516860809
6405,1,0,1,0,-0.4030909007604,2.13596230796981,0,0,79.3200541809039
6407,1,0,1,0,2.72357379187576,1.75416041660785,0,0,92.1591225315356
6421,0,1,1,0,2.7711196471458,-0.228302365606565,1,1,77.7234714717105
6426,0,1,1,1,1.54935591528139,-1.68642964417506,1,0,68.7963395761857
6439,1,0,1,0,0.225324408973741,1.3782224524608,1,0,36.62694393935
6442,1,0,1,0,1.40409775367969,0.726914881460707,1,0,NA
6448,1,0,1,0,1.35395702216159,2.22889496220801,1,0,45.9858958168255
6450,1,0,1,0,0.484466861361214,0.67696067260409,0,1,NA
6455,1,0,0,0,-0.463806003697118,-0.948765480097547,0,1,66.9663536053287
6472,1,0,1,0,1.76012562470658,0.96207100758377,1,0,80.4254037198787
6476,1,0,0,1,-2.16915984856452,-0.553870164622279,0,0,63.2838996244847
6477,0,1,1,0,2.6328330412782,1.67476546336784,1,0,44.4107687870576
6487,0,1,0,0,1.85256743883017,0.101501646231235,1,0,NA
6492,1,0,1,0,0.237368796604284,-0.648718271887925,1,0,NA
6498,1,0,1,1,1.31230924229998,-0.578666315464643,0,1,31.2490636173605
6513,0,1,1,0,1.70443671325769,1.92966772101539,1,0,44.1724119926265
6515,0,1,0,0,-2.19128474420474,-0.850391754332558,1,0,31.4271871589536
6516,0,1,1,1,0.458944732144566,-0.270320420416244,1,0,72.1168106909276
6551,1,0,1,0,1.30447384648687,3.06604752013124,1,0,51.4546711245638
6598,1,0,1,0,-0.182885303923974,1.32920984475331,1,0,47.3507819303444
6603,1,0,1,0,1.82148990118383,2.67712731612895,1,0,42.6387026636825
6607,1,0,1,0,-1.19508656954395,0.98049053075551,0,0,71.547673050714
6609,1,0,1,0,0.909784733768222,0.574793848269915,1,0,92.0172717305214
6616,1,0,1,0,1.56778967823275,-0.593468405360203,1,0,NA
6625,1,0,0,0,0.660551756933118,0.185461097851047,1,1,22.5385837605914
6628,1,0,1,0,2.80840250201022,-0.438908028119485,1,0,38.2544736890612
6642,1,0,1,0,-0.317328892378542,-1.42419405861736,0,0,NA
6648,1,0,0,0,0.487909480691711,0.140291931923065,0,0,NA
6650,1,0,1,0,1.19201728206367,1.22606693050751,1,0,77.2040307605326
6655,1,0,1,1,-0.786638400916599,0.524348787176792,1,0,31.0850262948758
6663,0,1,1,0,0.109098102931175,3.37480348643568,1,0,82.414048858981
6664,0,1,0,0,0.307651566697283,0.486820216714997,1,0,NA
6667,0,1,1,0,0.537499898830172,-0.580200397925855,1,0,55.685758298262
6672,1,0,1,0,0.970454340011313,1.06937772796784,1,0,79.8181029027093
6676,1,0,0,0,2.09677433700569,-0.524451061405799,0,0,48.8051201972169
6696,0,1,1,0,-0.13459797559987,-0.345589494125264,0,0,38.4898306026152
6704,1,0,1,0,2.07519259014612,0.369658407021913,1,0,NA
6707,1,0,1,0,0.34204116461061,0.551334155118008,0,0,17.5071913844881
6711,1,0,1,0,0.663913199691291,0.844232012779293,1,0,71.7050920993356
6715,1,0,1,0,-0.416578964283466,1.91564845646609,0,0,52.375009040913
6736,1,0,1,0,-0.620430579110974,1.50501701513762,1,0,47.8927299416084
6754,0,1,0,0,-1.2842232831336,0.18596871600475,0,0,27.6306754381546
6757,1,0,0,0,1.27683799082181,0.5007042412448,1,0,55.6993081271968
6764,0,1,0,0,-0.852187251344257,0.0352444419286843,1,0,NA
6773,0,1,1,0,0.18399039157042,1.76353495605021,1,0,38.0698083422888
6777,1,0,0,0,0.974996095230093,0.511937212144667,1,0,NA
6783,1,0,1,0,0.810152698642882,2.57519707599565,1,0,44.4771503881009
6785,1,0,0,0,-0.363059442882415,0.56418335195893,0,0,NA
6788,1,0,1,0,3.27574891343434,-1.07713367687739,1,0,62.6354729386628
6799,1,0,0,0,0.190894915014972,1.80717136335383,0,0,NA
6802,1,0,0,0,1.20910966977979,1.26217962156454,1,0,29.01839051281
6806,1,0,1,0,-0.0284535697797352,1.39938590219813,1,0,NA
6813,0,1,1,0,0.724011245221753,0.549374470284676,1,0,60.6030843023777
6821,1,0,1,0,0.946097427066091,-0.970938871297816,1,0,29.6574069296948
6823,1,0,1,0,-1.66832583023094,-1.02090372798725,1,0,NA
6833,1,0,0,0,1.28584794515373,-0.198202846621703,1,1,NA
6836,1,0,1,0,1.01555062144338,0.448613625957178,1,0,68.5442423011676
6845,1,0,1,0,2.88924816281436,1.27844430204928,1,0,NA
6857,1,0,0,0,2.44750535637645,2.11329245449082,1,0,NA
6862,1,0,0,1,2.03471287711784,1.65887068919505,1,1,13.9177188309298
6873,1,0,1,0,0.79133919440714,0.0831440331630479,0,0,51.8052124304136
6879,1,0,0,0,-0.801056218822475,1.19873376130748,1,0,NA
6882,1,0,1,0,2.76989008073078,1.63429844805666,0,0,66.9763533639288
6893,1,0,1,0,0.964586688726963,1.70857287913071,1,0,43.3937812170242
6896,1,0,1,1,1.77712366000318,1.00520294662529,0,1,30.0047427948835
6901,1,0,1,0,-0.106389136798989,1.44483816741561,1,0,27.8909365483748
6917,1,0,1,0,1.51524326094544,-0.415749690800691,1,0,37.2937369476439
6928,0,1,1,1,1.63869593495301,1.40877109845478,1,0,65.4534430868796
6931,1,0,1,0,3.28924020714161,3.36470047137977,1,0,42.0187549530187
6934,1,0,1,1,1.27658194929912,-0.983134292938759,1,0,NA
6935,0,1,1,0,-0.281184995408088,1.63027297156551,1,0,53.4332397213122
6939,1,0,1,0,1.90364153795555,0.654455981546556,1,0,36.9996979478334
6941,1,0,0,0,1.80756304327395,1.32271705001712,0,0,NA
6952,0,1,1,0,0.516034708666342,1.17006092134515,1,0,34.7469315494581
6966,1,0,0,0,-0.419176866227114,0.0259452246036155,0,0,NA
6990,1,0,1,0,0.592594107923885,0.531605464464016,1,0,39.5622634503733
6991,1,0,1,0,-0.749823714071086,2.12829486583219,0,0,47.8768788319913
6999,0,1,0,0,1.69167415851506,-0.493399198546713,1,1,86.3498532121036
7001,1,0,0,1,2.29097711460423,-0.0372808063261135,1,1,34.1701066366889
7009,0,1,1,0,0.977673481008614,2.34551935782676,1,0,33.9423071479803
7014,1,0,1,1,-1.00288606244599,-0.779627266161588,0,0,NA
7016,1,0,0,0,1.08389609301187,0.363881687311345,1,1,38.7801560669609
7017,1,0,1,1,-0.804694184612816,-2.18668035381975,0,1,45.320790971023
7018,1,0,1,0,1.15151398982178,-1.12274274796318,1,0,86.3267334622151
7066,1,0,1,0,0.255581037403016,-0.00162771500537084,1,0,71.9073180592232
7071,1,0,0,0,1.72584314325874,0.525624767081013,1,0,39.3716307455315
7075,1,0,1,0,1.43349403503318,-0.181131728999965,1,0,76.270126802873
7086,0,1,1,0,0.00729130576408643,0.0182550547010527,0,0,44.2181150836903
7090,0,1,1,0,2.25624021307757,2.4148411227766,1,1,77.0177841526521
7096,1,0,0,0,-0.5285282634531,0.109789214485501,1,1,54.4052190750443
7098,1,0,1,0,2.56350386019946,-1.25660735087251,1,0,79.5420259959037
7104,0,1,1,0,0.752446661410919,-0.650318263691946,1,0,38.997332257591
7107,1,0,0,0,0.684057243067705,-0.110282772782399,1,1,30.7230576375167
7121,1,0,1,1,2.14026169156683,-1.15639187478498,1,1,38.5207016237523
7122,1,0,0,0,-0.992583091425346,-0.857098708990939,1,0,NA
7129,1,0,1,0,0.772772411485134,1.90799256537307,1,1,39.6465629715194
7141,1,0,1,0,3.71316225842285,1.60259943169462,1,0,50.2418367438152
7144,1,0,1,0,0.629461253779371,-0.329939173903524,0,0,60.3903306527976
7145,1,0,0,0,0.868688184326782,-0.323657639532019,1,0,NA
7163,1,0,0,0,-1.10972275447923,1.11973197742311,1,0,18.9261366316401
7172,0,1,1,0,0.0281528344676887,1.48678639576547,1,1,72.8020696650375
7175,1,0,1,0,-0.508866665209667,0.117710223114977,1,0,35.3284854609793
7194,0,1,1,0,-0.734551186151686,3.05051607218308,1,1,75.0798199759854
7200,1,0,1,0,0.977114931479706,-0.672721712729568,1,0,46.2837325055012
7221,1,0,0,0,1.00546450306824,-0.236558097380133,1,0,NA
7224,1,0,0,0,-0.475313599236773,0.0158254498419274,1,1,NA
7225,1,0,1,0,2.39015825542598,0.978997015747504,1,0,75.4669058735727
7236,1,0,1,0,0.968348418109089,1.00780688531442,1,0,44.9956060798236
7249,1,0,1,0,0.579549498072217,1.55237279465932,1,0,5.79036236520501
7265,1,0,1,0,1.30561921894413,-0.6802873539648,1,0,45.3043370908762
7288,0,1,1,0,0.222100291932745,1.28087876230433,1,0,90.881409317881
7317,1,0,1,0,0.239499760287397,-1.45648678523963,0,1,NA
7320,1,0,0,0,-1.73869039508856,-0.646559231543961,1,1,45.056614178571
7322,1,0,1,0,0.0243299456214134,1.4897869198601,1,0,30.458643121467
7324,1,0,0,0,0.753878403234961,0.331125795159268,1,1,NA
7328,1,0,1,0,1.06123263217246,1.45362510253816,1,0,49.7529305151172
7334,1,0,1,1,0.926809769542866,0.75246811543765,1,0,61.5657550197773
7359,1,0,0,0,-0.257240797811003,0.754362927535175,1,0,43.3538119384205
7360,1,0,0,0,-1.04359565891491,-1.30401118159037,1,0,NA
7371,1,0,1,0,1.32523573507774,-1.21823709015203,1,0,88.8667558058583
7381,0,1,1,0,2.44500828831728,-0.105730877970919,0,0,37.8437492329137
7399,1,0,1,0,0.649531315837849,-0.699253486298554,1,1,35.3960697508806
7408,1,0,1,0,0.712799920653358,1.81066350713474,0,0,48.7495851980692
7414,1,0,1,0,1.919911608366,-0.300541922608641,1,0,49.6879532498856
7428,1,0,1,0,0.138751012886279,-0.947525985392007,1,1,18.3943481218771
7435,1,0,1,0,1.48737795827485,0.639931233812532,0,0,NA
7443,0,1,1,0,0.146570372073382,0.381796849984554,1,0,56.7432397297712
7444,1,0,1,0,0.31488530143648,2.10507487339552,1,0,62.1931206000306
7446,1,0,1,0,1.04346438246355,0.238085536128897,0,0,47.075801106034
7457,0,1,0,0,0.80979038137166,0.846164349942658,1,0,8.94174926484492
7468,1,0,0,0,0.709706555752485,1.27190243697718,1,0,50.5259621849874
7476,0,1,1,0,1.72528669983356,2.0370868881114,0,0,25.951200644313
7490,1,0,1,0,0.589275916386531,1.01258520996873,0,0,NA
7496,1,0,0,0,0.0153863300852873,-0.88971082776453,1,0,NA
7504,0,1,0,1,2.15807633159704,0.290281315018363,1,0,75.46879675078
7505,1,0,1,0,1.40570241805356,-0.818658492528917,1,0,7.11675945170726
7510,0,1,0,0,1.24031821658659,0.61597675266929,0,0,72.3927237740097
7516,1,0,0,0,1.77660132459757,0.844281997091263,1,0,8.31761838277394
7521,1,0,1,0,-1.5667346711873,-0.494690311351124,0,0,NA
7534,0,1,1,0,-0.423471585602799,1.51959848653187,1,0,10.3125870248247
7535,1,0,1,0,0.162378458367057,1.09780254278043,1,0,70.9530049207793
7545,1,0,1,0,1.44886693287058,0.19922494522716,1,0,NA
7556,0,1,1,0,0.352378595662002,2.19543817129616,1,0,38.8549384216306
7569,1,0,1,0,1.29591842977257,2.196156563529,1,0,48.5349253992767
7572,1,0,1,0,0.165105857773819,0.119934108066258,1,0,NA
7579,0,1,1,1,1.38883671355728,0.567615865886622,1,0,32.395931280039
7587,1,0,0,0,0.86209840778082,1.92275268393054,1,1,29.7117312978587
7619,1,0,0,0,0.331090746599287,-0.309648105116775,1,1,19.5687233434356
7622,1,0,1,0,-0.909271833729106,1.60574294637661,1,1,39.8057017504922
7638,1,0,1,0,1.14477189985746,0.122357298158521,0,0,37.3485981334247
7640,1,0,1,1,1.00329001733351,-0.93792401525788,1,0,49.6375144569518
7656,1,0,0,0,0.473977106692512,3.35490453351631,1,0,46.6103223283426
7662,1,0,1,0,2.62361931246337,0.111937679826083,1,0,59.0872442581987
7665,1,0,1,1,-0.704881795380278,0.855044140233242,0,0,29.5215260669361
7670,1,0,0,0,0.318068133180925,0.163789328260583,0,0,53.3096099377842
7686,1,0,1,0,-0.631376279648985,-0.00359408649141479,1,1,63.8414537724521
7705,1,0,0,0,0.335425270640109,1.04220422448028,1,0,58.1757525342944
7708,0,1,1,0,1.46624120299903,0.861115547952021,1,0,43.4852017215829
7719,1,0,0,0,0.0332808587907423,0.369392468244434,0,0,67.3794383415013
7728,1,0,0,0,0.0940099544643254,1.18540926557672,1,0,11.4351407136293
7730,1,0,0,0,0.646273083980127,-0.21793207901679,1,0,NA
7734,1,0,1,0,0.631694483854576,2.15558644433409,0,0,78.7111174830312
7736,0,1,1,0,-1.09929548506332,-0.947288341667315,1,1,93.2114002695081
7737,1,0,0,1,0.990916066992133,-1.21296010378312,1,0,57.2036604644157
7739,1,0,0,0,2.30088560990681,-0.273632922877238,1,0,58.199302978029
7745,0,1,1,0,1.15543539891633,0.724673927294717,1,0,NA
7755,1,0,1,0,-0.201922505802604,1.0658823224317,1,1,12.3451736491886
7759,1,0,1,0,-0.435725422887621,2.50884125504481,1,0,55.5242655000342
7760,1,0,1,0,2.0495118704315,2.3814059414018,1,1,62.909365839547
7762,1,0,0,0,-0.968756235932188,-0.284976890083316,1,0,5.92964592167888
7770,1,0,1,0,2.58683355272113,2.1498713358318,0,0,33.9635371250753
7779,1,0,0,0,0.726230099902818,0.554543166621918,1,0,-8.12294386766083
7785,1,0,1,0,0.967977963082534,1.4430873318203,0,0,75.7726583372069
7807,0,1,0,0,0.573369703465796,0.132235280841007,1,0,36.4103707563937
7814,1,0,0,0,-0.216020792305322,0.136961930447028,1,0,61.9255234920924
7819,1,0,0,0,0.768456585378365,1.01799815838281,0,0,51.9775935665308
7821,1,0,0,0,-1.07546040259643,0.311894214480354,0,0,NA
7834,1,0,1,0,2.10860985701076,0.613741667267138,1,0,63.056488551436
7836,0,1,0,0,2.24083606016702,2.45325134526728,0,0,94.2949572499595
7845,1,0,0,0,-2.00617027980378,2.10691352106966,1,0,5.76692661288408
7849,1,0,1,1,0.357295260759452,0.408818426235118,1,0,NA
7852,1,0,1,0,1.61131076303345,2.34696035290034,1,1,37.4758897287274
7853,1,0,1,0,1.14548264185046,-0.90314075122775,1,0,NA
7889,0,1,0,0,1.04502369991377,0.532758266671619,1,0,39.2020715541052
7898,1,0,1,0,1.07396882674224,1.89429918051234,0,1,48.4581868320196
7900,1,0,0,0,-0.429273160793486,-0.496258611211522,1,0,47.2513078787082
7909,1,0,1,1,0.846798350528046,1.28775934374527,0,0,40.3598410807693
7914,1,0,1,1,-0.982425248552335,0.694803368293358,1,1,NA
7915,1,0,0,0,0.719346302308448,-0.928755523041195,0,0,NA
7916,1,0,1,0,2.7538336494665,1.27638025140021,1,0,72.464314934272
7920,1,0,1,1,0.993784008636919,-1.39848140519663,1,0,18.068980878247
7929,1,0,1,0,1.25282816061015,0.161955728041313,1,0,50.3016400311418
7949,0,1,1,0,2.23217029595093,-0.614435211582706,1,0,62.8399829287563
7964,1,0,1,0,0.35256826348534,1.71216688983546,1,0,64.8324845449081
7982,1,0,0,0,1.86807140658199,-0.135187480209216,1,0,NA
7983,1,0,1,1,0.501545576356463,-0.3818048683661,1,0,NA
7987,1,0,1,0,-0.158860395815701,1.44538656650198,0,0,NA
7996,1,0,1,0,-0.671235138059098,0.0682024587634861,0,1,33.1365487632398
8004,1,0,1,1,1.38927059708592,0.569240947265576,1,0,59.5754918752282
8008,1,0,0,1,1.75453898868371,-1.68921349946879,1,0,NA
8013,1,0,1,0,0.784646514351527,0.249367835901156,1,0,28.5415946767881
8024,1,0,1,0,-0.661855824793514,2.68055607022785,1,1,29.7732690348278
8037,0,1,0,0,0.107060287341363,0.653735492767237,1,1,34.9788393780234
8057,1,0,0,0,-0.314695941242236,2.17787084235863,1,1,25.5245246600663
8061,1,0,1,0,1.96730056823025,1.03877017096591,1,0,54.4575800594374
8068,0,1,0,0,1.2878947608439,-0.234592624161229,1,1,13.1489002193998
8083,1,0,1,0,1.36305389156843,1.09411917177823,1,1,84.3609425575355
8100,1,0,0,0,-0.826660462247856,1.35529356380938,1,1,NA
8101,1,0,0,0,0.910000067035021,-0.0457586553907509,1,0,38.8916339044412
8108,0,1,1,0,1.31027498487466,-1.08186767848628,1,0,NA
8118,1,0,1,0,2.00902592692891,0.486610220282245,1,0,54.8617766157512
8120,1,0,1,0,0.206318066376229,2.85693903298728,1,0,69.2551542975165
8127,0,1,0,0,0.492742267921907,-0.648619758196812,1,1,72.1535187295137
8128,1,0,1,0,1.37841831802277,2.49414934951915,1,0,80.9843563370382
8130,1,0,1,0,-0.290963535940903,0.20035369664006,0,0,NA
8131,1,0,1,0,1.82531126724776,2.41389326655105,1,1,51.6646258160653
8141,1,0,1,0,0.322968985730778,-1.44656562306423,1,0,67.7743304377348
8143,1,0,1,0,1.37187507335122,0.742557690904325,1,1,56.2884075234192
8145,0,1,1,0,-0.223011816996238,0.547859009812796,0,1,45.0523400005897
8146,1,0,0,0,0.841999541716996,-0.284335700421454,1,0,13.325695463557
8148,1,0,1,0,1.7017064959882,-0.755408284643937,1,0,42.7212880340786
8155,1,0,1,0,1.64021123996869,1.06796463943632,0,0,9.53733047580835
8160,1,0,0,0,-0.531806686840389,1.32976977286026,1,0,89.8528696541355
8179,1,0,1,0,1.10889253493623,1.39441305264346,1,0,53.0595398794969
8188,1,0,1,0,-0.165523266783727,3.1390933213024,1,1,28.5948636546361
8189,1,0,1,0,1.6330548876512,0.851505799516408,1,0,NA
8209,1,0,1,0,-0.595954393831,0.542900484788609,1,0,56.9361928848746
8212,1,0,1,0,0.225299497454266,-1.47311256457085,0,0,61.8998048215919
8218,1,0,1,0,0.8641492493724,1.40663292535238,1,0,62.3591914813866
8224,1,0,1,0,0.11541568365888,0.683746573564711,1,0,48.2842007037188
8225,1,0,1,0,1.31379974853347,-0.347749758289238,1,0,33.8524080661691
8232,1,0,0,0,1.01894096632886,-0.838942186896741,1,1,NA
8239,1,0,0,0,-0.90252211892844,1.99294909106428,0,0,19.5408020925075
8268,0,1,0,0,0.308923535488506,0.221479481909701,0,0,39.4949595234992
8271,0,1,1,0,1.97553478809389,-0.0760206506773272,1,0,76.4373232353977
8275,1,0,0,0,0.597324571538351,1.96738590184874,1,0,65.2033062686227
8293,0,1,1,0,-0.63422279157736,-0.902148712799504,1,0,NA
8298,1,0,0,0,0.561891144342278,-3.4435106844255e-05,1,0,NA
8301,1,0,0,0,-0.402741288422385,1.99365244918496,1,1,NA
8303,1,0,0,0,-1.47581238171488,-0.0749371101610272,1,0,NA
8307,1,0,0,0,1.23857832888335,-0.0980008732909273,0,0,40.0877013011227
8315,1,0,0,0,0.799236948038026,0.470381839313137,1,0,NA
8320,0,1,1,0,1.88355460761224,-0.959147883286206,1,1,42.638170379702
8323,0,1,1,0,0.260868370986555,0.702372779063582,1,0,NA
8328,0,1,1,1,0.391482757652767,-0.558301935989989,1,0,NA
8331,0,1,1,0,0.0199179420348333,2.70333121184543,1,1,26.8317118256216
8342,1,0,1,0,0.0740448950213028,0.288820183509771,1,0,NA
8345,1,0,1,0,1.58949040458551,1.63984245252759,0,0,34.5135969860033
8358,1,0,1,0,1.70761981986119,1.7959968414777,1,0,66.1636356441644
8362,1,0,1,0,1.20951303157838,0.446810203519716,1,0,NA
8370,1,0,1,1,0.96853705193865,2.21352637135142,1,0,60.8481140678311
8371,1,0,1,0,0.416188571704097,-0.370752375803412,0,0,NA
8379,1,0,0,0,2.67158861713623,0.384760450240743,1,0,45.8225185480951
8380,1,0,0,0,1.25782564030978,0.301494229936973,1,0,NA
8385,1,0,1,0,0.577373442243816,2.2783423494559,1,0,NA
8405,1,0,1,0,0.311900108003335,2.62865711834719,1,0,51.1848045164203
8409,1,0,1,0,1.63619183075632,-1.05905580114028,1,0,55.0530539999846
8437,1,0,1,0,-0.675807377085904,1.62707879466986,1,0,54.4668411137638
8444,1,0,1,0,0.206322970310428,0.498814498327932,1,0,36.1286917819885
8456,1,0,1,0,-0.378112033084659,1.40554838715365,1,0,NA
8462,1,0,1,1,0.219571832706274,1.72372763820472,0,1,39.0961121963706
8464,1,0,1,0,-1.20076812933595,0.817030052235743,1,0,38.8760351774336
8477,1,0,0,0,1.83278811601653,-1.363528298172,1,0,40.190769859825
8484,1,0,1,0,0.0101807504475613,0.816009513910511,1,0,59.8465838950056
8500,0,1,1,0,0.080932175034382,1.10905052865449,0,1,75.2086527901628
8505,1,0,0,0,-1.19315218446645,-0.20596679263388,1,0,14.1266061276226
8510,0,1,0,0,0.0416152975369826,-0.427488495513493,1,1,46.6119766691319
8511,0,1,1,0,1.66657109615859,1.06663331819726,1,0,96.1705684806343
8515,1,0,1,0,1.32536938666075,0.314319399229285,1,0,62.1705271684102
8525,1,0,0,0,-1.20523946001211,-0.423507977355957,1,0,NA
8536,1,0,1,0,2.15813706707792,1.13562542827004,1,1,NA
8556,1,0,1,0,1.8301777583679,2.02171694514961,1,0,63.9847336936198
8563,1,0,1,0,1.48295167975737,1.2693757414514,1,0,NA
8564,1,0,1,1,-0.548326665008432,-0.371822969959209,1,0,17.5498177849149
8565,1,0,1,0,1.6489056797037,1.75897343364581,0,0,87.4762552792712
8573,1,0,1,0,0.207431216421684,0.69237953339678,0,1,24.8144808369276
8574,0,1,0,0,2.0869699099864,1.75519785271059,1,1,55.5934660965464
8583,1,0,1,0,1.84254599985172,0.682284130703778,0,0,49.2101353109956
8587,1,0,1,0,-0.441796256495952,0.0051434252923348,0,0,51.2333301064887
8594,1,0,0,0,-0.312127087824358,0.686737171912442,1,0,NA
8596,1,0,1,0,-1.77217210959551,1.38328926630981,1,0,NA
8604,0,1,1,0,-0.622706612284978,-0.489834639804543,1,0,NA
8607,0,1,0,0,1.00761945845673,-0.0812289093966071,1,0,64.4012841915334
8608,1,0,1,0,2.75066193324003,1.05365453694708,1,0,71.7663304790192
8618,1,0,0,0,-0.266655105509719,0.779535992396739,0,0,34.7331596334625
8626,1,0,1,1,1.07613763042725,1.23517568449261,1,0,NA
8627,1,0,0,0,0.544677615699774,-1.17544949071884,0,1,NA
8634,0,1,1,0,-0.467529191334535,1.11853077188112,0,0,NA
8640,1,0,1,0,-1.82902727506725,0.984424539212628,1,1,84.5624079077892
8649,0,1,0,0,-0.948325508090537,0.879022285715287,0,1,36.4943054567875
8652,0,1,1,0,0.36877982433419,-1.4019652951755,1,1,57.1646784162756
8655,1,0,1,0,0.110252701002221,-0.369599507714104,1,0,69.7324462155605
8668,1,0,0,0,-1.12269723133384,-0.28067953629447,1,0,43.4216473763373
8672,0,1,1,0,0.645563982798692,1.96232694050277,1,0,40.3193311353059
8680,0,1,1,0,-0.96541659748533,1.09620789155281,0,0,36.0909149725297
8681,1,0,1,0,0.26785437106207,0.679870414404719,0,0,63.7317287016478
